"Crash.Date","Crash.Day.Of.Week","Crash.Time","Driver.DOB","Driver.Sex","County.Name","Municipality.Name","Total.Killed","Total.Injured","Total.Vehicles.Involve","Alcohol.Involved","Alcohol.Test.Given","Alcohol.Test.Results","Cell.Phone.In.Use.Flag","Crash.Location","Cross.Street.Name","Latitude","Longitude","Year","Driver.Age","Crash.Hour","Crash.Weekday","Crash.Weekend"
"01/29/2014","W","04:55","08/27/1990","F","MERCER","WEST WINDSOR TWP",0,1,1,"N","N","   ","N","ROUTE 535","CUBBERLY RD",40.25227,-74.64019,2014,23,4,FALSE,FALSE
"10/22/2014","W","05:25","01/12/1990","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33678,-74.63155,2014,24,5,FALSE,FALSE
"10/22/2014","W","05:25","          "," ","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33678,-74.63155,2014,NA,5,FALSE,FALSE
"11/29/2014","SA",NA,"10/02/1975","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29784,-74.67858,2014,39,NA,FALSE,TRUE
"11/29/2014","SA",NA,"09/17/1954","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29784,-74.67858,2014,60,NA,FALSE,TRUE
"12/04/2014","TH","09:46","06/26/1980","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29784,-74.67858,2014,34,9,TRUE,FALSE
"12/04/2014","TH","09:46","07/11/1994","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29784,-74.67858,2014,20,9,TRUE,FALSE
"11/10/2014","M",NA,"04/03/1976","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","",40.31241,-74.66097,2014,38,NA,FALSE,FALSE
"11/10/2014","M",NA,"03/22/1963","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","",40.31241,-74.66097,2014,51,NA,FALSE,FALSE
"02/04/2014","TU",NA,"07/21/1974","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ALEXANDER RD",40.32839,-74.64172,2014,39,NA,TRUE,FALSE
"02/04/2014","TU",NA,"06/02/1955","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ALEXANDER RD",40.32839,-74.64172,2014,58,NA,TRUE,FALSE
"02/10/2014","M",NA,"07/26/1978","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29901,-74.67716,2014,35,NA,FALSE,FALSE
"01/07/2014","TU",NA,"04/22/1957","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29805,-74.67832,2014,56,NA,TRUE,FALSE
"01/07/2014","TU",NA,"02/19/1985","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29805,-74.67832,2014,28,NA,TRUE,FALSE
"03/18/2014","TU","10:54","          ","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N","   ","N","US 1","NASSAU PARK BLVD",40.30231,-74.67318,2014,NA,10,TRUE,FALSE
"03/18/2014","TU","10:54","02/06/1991","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N","   ","N","US 1","NASSAU PARK BLVD",40.30231,-74.67318,2014,23,10,TRUE,FALSE
"01/10/2014","F","05:02","08/09/1966","F","MERCER","WEST WINDSOR TWP",0,1,1,"N","N","   ","N","ROUTE 535","CUBBERLY RD",40.25172,-74.64236,2014,47,5,FALSE,FALSE
"01/10/2014","F","05:19","08/03/1968","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 535","NEWPORT DR",40.26312,-74.60699,2014,45,5,FALSE,FALSE
"01/10/2014","F","05:19","01/30/1938","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 535","NEWPORT DR",40.26312,-74.60699,2014,75,5,FALSE,FALSE
"12/13/2014","SA","06:28","02/20/1930","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 571 / WASHINGTON RD",40.33177,-74.63758,2014,84,6,FALSE,TRUE
"12/13/2014","SA","06:28","10/17/1976","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 571 / WASHINGTON RD",40.33177,-74.63758,2014,38,6,FALSE,TRUE
"01/10/2014","F","05:50","03/31/1982","M","MERCER","WEST WINDSOR TWP",0,0,3,"N"," ","   ","N","ROUTE 533","AVALON WAY",40.28682,-74.67483,2014,31,5,FALSE,FALSE
"01/10/2014","F","05:50","12/24/1958","M","MERCER","WEST WINDSOR TWP",0,0,3,"N"," ","   ","N","ROUTE 533","AVALON WAY",40.28682,-74.67483,2014,55,5,FALSE,FALSE
"01/10/2014","F","05:50","02/22/1963","F","MERCER","WEST WINDSOR TWP",0,0,3,"N"," ","   ","N","ROUTE 533","AVALON WAY",40.28682,-74.67483,2014,50,5,FALSE,FALSE
"01/07/2014","TU",NA,"10/06/1988","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","US 1","MEADOW RD",40.31231,-74.6611,2014,25,NA,TRUE,FALSE
"04/08/2014","TU",NA,"12/29/1983","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","ROUTE 571","ROUTE 526 / S MILL RD",40.30321,-74.61018,2014,30,NA,TRUE,FALSE
"01/05/2014","S","05:07","08/08/1954","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","N POST RD","VILLAGE ROAD WEST",40.28306,-74.63711,2014,59,5,FALSE,FALSE
"01/05/2014","S","05:07","05/05/1968","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","N POST RD","VILLAGE ROAD WEST",40.28306,-74.63711,2014,45,5,FALSE,FALSE
"01/01/2014","W",NA,"03/29/1964","F","MERCER","WEST WINDSOR TWP",0,3,2,"N","N","   ","N","ROUTE 533","CR 638 / CLARKSVILLE RD / GROVERS M",40.29015,-74.67658,2014,49,NA,FALSE,FALSE
"01/01/2014","W",NA,"08/31/1968","M","MERCER","WEST WINDSOR TWP",0,3,2,"N","N","   ","N","ROUTE 533","CR 638 / CLARKSVILLE RD / GROVERS M",40.29015,-74.67658,2014,45,NA,FALSE,FALSE
"01/08/2014","W","09:58","12/08/1995","M","MERCER","WEST WINDSOR TWP",0,0,3,"N","N","   ","N","ROUTE 535","ROUTE 526 / CR 641 / EDINBURG RD /",40.25851,-74.61595,2014,18,9,FALSE,FALSE
"01/08/2014","W","09:58","05/28/1950","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N","   ","N","ROUTE 535","ROUTE 526 / CR 641 / EDINBURG RD /",40.25851,-74.61595,2014,63,9,FALSE,FALSE
"01/08/2014","W","09:58","02/24/1996","M","MERCER","WEST WINDSOR TWP",0,0,3,"N","N","   ","N","ROUTE 535","ROUTE 526 / CR 641 / EDINBURG RD /",40.25851,-74.61595,2014,17,9,FALSE,FALSE
"01/09/2014","TH","05:41","07/03/1966","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29848,-74.67781,2014,47,5,TRUE,FALSE
"01/09/2014","TH","05:41","05/27/1966","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29848,-74.67781,2014,47,5,TRUE,FALSE
"01/09/2014","TH","05:41","02/19/1984","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29848,-74.67781,2014,29,5,TRUE,FALSE
"01/09/2014","TH",NA,"07/25/1961","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33763,-74.63052,2014,52,NA,TRUE,FALSE
"01/09/2014","TH",NA,"08/28/1983","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33763,-74.63052,2014,30,NA,TRUE,FALSE
"01/09/2014","TH","07:06","          "," ","MERCER","WEST WINDSOR TWP",0,0,2,"N"," ","   ","N","US 1","CR 629 / HARRISON ST",40.33763,-74.63052,2014,NA,7,TRUE,FALSE
"01/09/2014","TH","07:06","07/25/1961","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33763,-74.63052,2014,52,7,TRUE,FALSE
"01/09/2014","TH",NA,"07/28/1963","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","EVERETT DR",40.3007,-74.63879,2014,50,NA,TRUE,FALSE
"01/09/2014","TH",NA,"11/21/1977","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","EVERETT DR",40.3007,-74.63879,2014,36,NA,TRUE,FALSE
"01/10/2014","F","05:54","02/12/1981","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 526","ROUTE 535 / CR 641 / OLD TRENTON RD",40.25863,-74.61599,2014,32,5,FALSE,FALSE
"01/10/2014","F","05:54","04/19/1979","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 526","ROUTE 535 / CR 641 / OLD TRENTON RD",40.25863,-74.61599,2014,34,5,FALSE,FALSE
"01/10/2014","F","06:36","08/12/1957","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","ROUTE 533 / QUAKER BRIDGE RD",40.28973,-74.67749,2014,56,6,FALSE,FALSE
"01/10/2014","F","06:36","01/11/1954","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","ROUTE 533 / QUAKER BRIDGE RD",40.28973,-74.67749,2014,60,6,FALSE,FALSE
"01/02/2014","TH","05:51","01/20/1961","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","BENFORD DR",40.30461,-74.62981,2014,52,5,TRUE,FALSE
"01/02/2014","TH","05:51","10/19/1985","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","BENFORD DR",40.30461,-74.62981,2014,28,5,TRUE,FALSE
"05/01/2014","TH","09:29","04/16/1972","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.3373,-74.63092,2014,42,9,TRUE,FALSE
"05/01/2014","TH","09:29","01/19/1981","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.3373,-74.63092,2014,33,9,TRUE,FALSE
"05/29/2014","TH","09:10","12/22/1967","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N","   ","N","ALEXANDER RD","WALLACE RD",40.31474,-74.63218,2014,46,9,TRUE,FALSE
"05/29/2014","TH","09:10","02/16/1989","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N","   ","N","ALEXANDER RD","WALLACE RD",40.31474,-74.63218,2014,25,9,TRUE,FALSE
"06/03/2014","TU","03:59","03/03/1952","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","ROUTE 571","BERNT MIDLAND BLVD / SLAYBACK DR",40.30069,-74.60599,2014,62,3,TRUE,FALSE
"06/06/2014","F","05:18","09/04/1977","F","MERCER","WEST WINDSOR TWP",0,2,1,"N","N","   ","N","VILLAGE RD E","SOUTH LANE",40.26577,-74.58511,2014,36,5,FALSE,FALSE
"01/17/2014","F","11:13","06/27/1972","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 571 / WASHINGTON RD",40.33177,-74.63758,2014,41,11,FALSE,FALSE
"01/17/2014","F","11:13","06/25/1958","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 571 / WASHINGTON RD",40.33177,-74.63758,2014,55,11,FALSE,FALSE
"01/02/2014","TH",NA,"10/02/1987","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","MEADOW RD",40.31263,-74.66071,2014,26,NA,TRUE,FALSE
"01/02/2014","TH",NA,"07/13/1970","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","MEADOW RD",40.31263,-74.66071,2014,43,NA,TRUE,FALSE
"01/02/2014","TH","11:10","12/10/1951","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","MEADOW RD",40.29278,-74.66582,2014,62,11,TRUE,FALSE
"01/02/2014","TH","11:10","12/20/1953","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","MEADOW RD",40.29278,-74.66582,2014,60,11,TRUE,FALSE
"01/18/2014","SA",NA,"03/30/1947","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.337,-74.63129,2014,66,NA,FALSE,TRUE
"01/18/2014","SA",NA,"12/27/1955","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.337,-74.63129,2014,58,NA,FALSE,TRUE
"06/26/2014","TH","09:53","09/02/1995","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 571","CR 638 / CLARKSVILLE-GROVERS MILL R",40.3082,-74.61752,2014,18,9,TRUE,FALSE
"06/26/2014","TH","09:53","09/03/1996","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 571","CR 638 / CLARKSVILLE-GROVERS MILL R",40.3082,-74.61752,2014,17,9,TRUE,FALSE
"06/30/2014","M",NA,"09/11/1978","M","MERCER","WEST WINDSOR TWP",0,3,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33774,-74.63039,2014,35,NA,FALSE,FALSE
"06/30/2014","M",NA,"01/11/1976","M","MERCER","WEST WINDSOR TWP",0,3,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33774,-74.63039,2014,38,NA,FALSE,FALSE
"01/02/2014","TH",NA,"03/02/1971","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29964,-74.6764,2014,42,NA,TRUE,FALSE
"08/03/2014","S","09:42","09/19/1966","M","MERCER","WEST WINDSOR TWP",0,1,3,"N","N","   ","N","US 1","ALEXANDER RD",40.32807,-74.64211,2014,47,9,FALSE,FALSE
"08/03/2014","S","09:42","09/25/1979","M","MERCER","WEST WINDSOR TWP",0,1,3,"N","N","   ","N","US 1","ALEXANDER RD",40.32807,-74.64211,2014,34,9,FALSE,FALSE
"08/03/2014","S","09:42","02/02/1938","M","MERCER","WEST WINDSOR TWP",0,1,3,"N","N","   ","N","US 1","ALEXANDER RD",40.32807,-74.64211,2014,76,9,FALSE,FALSE
"01/23/2014","TH","06:10","11/25/1966","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","FISHER PL",40.33284,-74.63629,2014,47,6,TRUE,FALSE
"01/23/2014","TH","06:10","09/16/1962","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","FISHER PL",40.33284,-74.63629,2014,51,6,TRUE,FALSE
"08/12/2014","TU",NA,"04/30/1993","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","ROUTE 526","LINE RD",40.24991,-74.62104,2014,21,NA,TRUE,FALSE
"08/12/2014","TU",NA,"03/29/1990","M","MERCER","WEST WINDSOR TWP",0,2,3,"N","N","   ","N","ROUTE 535","ENTRANCE TO MERCER COUNTY COLLEGE",40.25105,-74.65237,2014,24,NA,TRUE,FALSE
"08/12/2014","TU",NA,"11/30/1957","M","MERCER","WEST WINDSOR TWP",0,2,3,"N","N","   ","N","ROUTE 535","ENTRANCE TO MERCER COUNTY COLLEGE",40.25105,-74.65237,2014,56,NA,TRUE,FALSE
"08/12/2014","TU",NA,"02/18/1969","F","MERCER","WEST WINDSOR TWP",0,2,3,"N","N","   ","N","ROUTE 535","ENTRANCE TO MERCER COUNTY COLLEGE",40.25105,-74.65237,2014,45,NA,TRUE,FALSE
"08/16/2014","SA","09:12","09/30/1987","M","MERCER","WEST WINDSOR TWP",0,0,3,"N","N","   ","N","ROUTE 535","NEW ROAD",40.25628,-74.62428,2014,26,9,FALSE,TRUE
"08/16/2014","SA","09:12","04/03/1988","M","MERCER","WEST WINDSOR TWP",0,0,3,"N","N","   ","N","ROUTE 535","NEW ROAD",40.25628,-74.62428,2014,26,9,FALSE,TRUE
"08/16/2014","SA","09:12","01/28/1955","M","MERCER","WEST WINDSOR TWP",0,0,3,"N","N","   ","N","ROUTE 535","NEW ROAD",40.25628,-74.62428,2014,59,9,FALSE,TRUE
"08/21/2014","TH","05:29","02/15/1943","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","MEADOW RD",40.2927,-74.66618,2014,71,5,TRUE,FALSE
"08/21/2014","TH","05:29","12/13/1965","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","MEADOW RD",40.2927,-74.66618,2014,48,5,TRUE,FALSE
"08/29/2014","F",NA,"05/24/1972","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N","   ","N","US 1","VARSITY AVE",40.33029,-74.63938,2014,42,NA,FALSE,FALSE
"08/29/2014","F",NA,"01/31/1984","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N","   ","N","US 1","VARSITY AVE",40.33029,-74.63938,2014,30,NA,FALSE,FALSE
"09/01/2014","M","02:13","06/10/1983","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","VILLAGE RD W","PENN LYLE ROAD",40.28312,-74.62649,2014,31,2,FALSE,FALSE
"09/27/2014","SA","08:20","05/17/1976","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29848,-74.67781,2014,38,8,FALSE,TRUE
"09/27/2014","SA","08:20","05/26/1963","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 533 / QUAKER BRIDGE RD / PROV",40.29848,-74.67781,2014,51,8,FALSE,TRUE
"01/31/2014","F",NA,"01/20/1974","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 571 / WASHINGTON RD",40.33177,-74.63758,2014,40,NA,FALSE,FALSE
"01/31/2014","F",NA,"06/30/1971","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 571 / WASHINGTON RD",40.33177,-74.63758,2014,42,NA,FALSE,FALSE
"02/01/2014","SA","08:00","01/16/1977","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 533","MALL RD",40.29137,-74.67721,2014,37,8,FALSE,TRUE
"02/01/2014","SA","08:00","06/13/1980","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 533","MALL RD",40.29137,-74.67721,2014,33,8,FALSE,TRUE
"02/01/2014","SA","09:01","09/19/1956","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 644","SOUTHFIELD RD",40.27243,-74.59672,2014,57,9,FALSE,TRUE
"02/01/2014","SA","09:01","11/18/1962","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 644","SOUTHFIELD RD",40.27243,-74.59672,2014,51,9,FALSE,TRUE
"11/07/2014","F","05:23","03/31/1970","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33774,-74.63039,2014,44,5,FALSE,FALSE
"11/07/2014","F","05:23","10/05/1959","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33774,-74.63039,2014,55,5,FALSE,FALSE
"02/01/2014","SA","11:12","07/31/1962","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 629","US 1",40.3373,-74.63092,2014,51,11,FALSE,TRUE
"02/01/2014","SA","11:12","10/15/1964","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 629","US 1",40.3373,-74.63092,2014,49,11,FALSE,TRUE
"11/21/2014","F","09:47","06/24/1960","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CARNEGIE CENTER",40.31847,-74.65365,2014,54,9,FALSE,FALSE
"11/21/2014","F","09:47","          "," ","MERCER","WEST WINDSOR TWP",0,0,2,"N"," ","   ","N","US 1","CARNEGIE CENTER",40.31847,-74.65365,2014,NA,9,FALSE,FALSE
"11/26/2014","W","04:33","03/29/1974","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 571 / WASHINGTON RD",40.33167,-74.6377,2014,40,4,FALSE,FALSE
"11/26/2014","W","04:33","11/12/1973","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ROUTE 571 / WASHINGTON RD",40.33167,-74.6377,2014,41,4,FALSE,FALSE
"11/26/2014","W","09:15","05/12/1979","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","MERCER COUNTY 638","MEADOW RD",40.29586,-74.65333,2014,35,9,FALSE,FALSE
"12/10/2014","W","05:43","06/24/1969","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","HEREFORD DR",40.30611,-74.62424,2014,45,5,FALSE,FALSE
"12/10/2014","W","05:43","08/21/1972","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","HEREFORD DR",40.30611,-74.62424,2014,42,5,FALSE,FALSE
"01/05/2014","S",NA,"09/05/1956","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","MERCER COUNTY 638","N MILL RD",40.30702,-74.62144,2014,57,NA,FALSE,FALSE
"12/24/2014","W","05:41","02/24/1982","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","ROUTE 533 / QUAKER BRIDGE RD",40.28973,-74.67749,2014,32,5,FALSE,FALSE
"12/24/2014","W","05:41","05/14/1956","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","ROUTE 533 / QUAKER BRIDGE RD",40.28973,-74.67749,2014,58,5,FALSE,FALSE
"12/24/2014","W",NA,"10/25/1983","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 533","LAWRENCE SQUARE BLVD / VILLAGE RD W",40.27765,-74.66983,2014,31,NA,FALSE,FALSE
"12/24/2014","W",NA,"05/09/1976","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 533","LAWRENCE SQUARE BLVD / VILLAGE RD W",40.27765,-74.66983,2014,38,NA,FALSE,FALSE
"02/06/2014","TH","06:29","01/15/1974","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 571","CR 638 / CLARKSVILLE-GROVERS MILL R",40.3082,-74.61752,2014,40,6,TRUE,FALSE
"02/06/2014","TH","06:29","02/23/1986","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 571","CR 638 / CLARKSVILLE-GROVERS MILL R",40.3082,-74.61752,2014,27,6,TRUE,FALSE
"02/06/2014","TH","07:34","12/27/1945","F","MERCER","WEST WINDSOR TWP",0,2,3,"N","N","   ","N","ROUTE 571","SHERBROOKE DR",40.3136,-74.61972,2014,68,7,TRUE,FALSE
"02/06/2014","TH","07:34","04/08/1954","M","MERCER","WEST WINDSOR TWP",0,2,3,"N","N","   ","N","ROUTE 571","SHERBROOKE DR",40.3136,-74.61972,2014,59,7,TRUE,FALSE
"02/06/2014","TH","07:34","04/14/1954","F","MERCER","WEST WINDSOR TWP",0,2,3,"N","N","   ","N","ROUTE 571","SHERBROOKE DR",40.3136,-74.61972,2014,59,7,TRUE,FALSE
"01/08/2014","W","10:22","          "," ","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","ROUTE 526","CONOVER RD / DICKENS DR",40.27143,-74.61204,2014,NA,10,FALSE,FALSE
"02/10/2014","M","08:19","04/10/1955","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33689,-74.63142,2014,58,8,FALSE,FALSE
"02/10/2014","M","08:19","07/15/1961","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CR 629 / HARRISON ST",40.33689,-74.63142,2014,52,8,FALSE,FALSE
"02/11/2014","TU","08:22","02/05/1941","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 533","ROUTE 569 / NASSAU PARK BLVD / PROV",40.30182,-74.68285,2014,73,8,TRUE,FALSE
"02/11/2014","TU","08:22","07/28/1966","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 533","ROUTE 569 / NASSAU PARK BLVD / PROV",40.30182,-74.68285,2014,47,8,TRUE,FALSE
"02/11/2014","TU","09:01","03/05/1979","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 535","ENTRANCE TO MERCER COUNTY COLLEGE",40.25105,-74.65237,2014,34,9,TRUE,FALSE
"02/11/2014","TU","09:01","12/20/1994","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","ROUTE 535","ENTRANCE TO MERCER COUNTY COLLEGE",40.25105,-74.65237,2014,19,9,TRUE,FALSE
"02/11/2014","TU",NA,"06/17/1960","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ALEXANDER RD",40.32443,-74.64644,2014,53,NA,TRUE,FALSE
"02/11/2014","TU",NA,"05/16/1998","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","ALEXANDER RD",40.32443,-74.64644,2014,15,NA,TRUE,FALSE
"01/06/2014","M","08:25","10/14/1954","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CARNEGIE CENTER",40.31763,-74.65468,2014,59,8,FALSE,FALSE
"01/06/2014","M","08:25","08/09/1983","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","US 1","CARNEGIE CENTER",40.31763,-74.65468,2014,30,8,FALSE,FALSE
"02/14/2014","F",NA,"03/15/1961","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","HARRIS RD / PENN-LYNE RD",40.30731,-74.62036,2014,52,NA,FALSE,FALSE
"02/14/2014","F",NA,"02/08/1962","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N","   ","N","MERCER COUNTY 638","HARRIS RD / PENN-LYNE RD",40.30731,-74.62036,2014,52,NA,FALSE,FALSE
"02/15/2014","SA",NA,"04/22/1996","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N","   ","N","NJ 64","CR 615 / CRANBURY RD / WALLACE RD",40.31739,-74.62007,2014,17,NA,FALSE,TRUE
